coverage CP+LS,width CP+LS,coverage gaussian,width gaussian
1.0,0.39764379737339783,1.0,0.39764379737339783
1.0,0.7340069933043958,1.0,0.7340069933043958
1.0,0.303431332729732,1.0,0.303431332729732
1.0,0.43399171767335776,1.0,0.43399171767335776
0.0,0.8137237379665065,0.0,0.8137237379665065
1.0,0.6130736503363623,1.0,0.6130736503363623
1.0,0.5090898146034932,1.0,0.5090898146034932
1.0,0.560752781367118,1.0,0.560752781367118
1.0,0.5598462310945864,1.0,0.5598462310945864
1.0,0.5538855512558472,1.0,0.5538855512558472
1.0,0.6137821686758071,1.0,0.6137821686758071
0.0,0.8011334222156783,0.0,0.8011334222156783
0.0,0.5473107224791962,0.0,0.5473107224791962
1.0,0.548930849344053,1.0,0.548930849344053
1.0,0.34116871431341006,1.0,0.34116871431341006
1.0,0.4302272753460832,1.0,0.4302272753460832
1.0,0.6009076038572725,1.0,0.6009076038572725
1.0,0.7501308875313358,1.0,0.7501308875313358
1.0,0.5950196719189005,1.0,0.5950196719189005
1.0,0.38576205682411585,1.0,0.38576205682411585
1.0,0.4369352478529743,1.0,0.4369352478529743
1.0,0.372148576827638,1.0,0.372148576827638
1.0,0.617535319078186,1.0,0.617535319078186
1.0,0.42161672118367355,1.0,0.42161672118367355
0.0,0.5104107751541236,0.0,0.5104107751541236
1.0,0.5587841281058483,1.0,0.5587841281058483
1.0,0.6494838210665301,1.0,0.6494838210665301
0.0,0.5050123482178712,0.0,0.5050123482178712
1.0,0.6047932067198596,1.0,0.6047932067198596
1.0,0.6844486654644136,1.0,0.6844486654644136
1.0,0.48855632056651976,1.0,0.48855632056651976
0.0,0.41166189683490045,0.0,0.41166189683490045
1.0,1.0,1.0,1.0
0.0,0.4340195068063023,0.0,0.4340195068063023
1.0,0.5830813320432728,1.0,0.5830813320432728
1.0,0.518280188875017,1.0,0.518280188875017
1.0,0.6047390595584594,1.0,0.6047390595584594
1.0,1.0,1.0,1.0
1.0,0.5155084237120889,1.0,0.5155084237120889
1.0,0.6168375970650104,1.0,0.6168375970650104
1.0,0.9852007209391155,1.0,0.9852007209391155
1.0,1.0,1.0,1.0
1.0,0.6707464206163393,1.0,0.6707464206163393
1.0,0.5761660638850179,1.0,0.5761660638850179
1.0,0.35043839292165563,1.0,0.35043839292165563
1.0,0.42439387375028614,1.0,0.42439387375028614
1.0,0.7880837975797634,1.0,0.7880837975797634
1.0,0.5199165046848562,1.0,0.5199165046848562
1.0,0.8991209457728955,1.0,0.8991209457728955
1.0,0.48051165892765607,1.0,0.48051165892765607
1.0,0.7105543511476151,1.0,0.7105543511476151
1.0,0.7950929485949152,1.0,0.7950929485949152
1.0,0.6237929538617835,1.0,0.6237929538617835
1.0,0.8879811334987298,1.0,0.8879811334987298
0.0,0.7508613621308731,0.0,0.7508613621308731
0.0,0.4876432860765739,0.0,0.4876432860765739
1.0,0.6090419228795847,1.0,0.6090419228795847
0.0,0.9056664913463713,0.0,0.9056664913463713
1.0,0.5742973837863219,1.0,0.5742973837863219
1.0,0.5804725823483716,1.0,0.5804725823483716
1.0,0.6321938905100675,1.0,0.6321938905100675
1.0,0.413492507202469,1.0,0.413492507202469
1.0,0.6626367164583675,1.0,0.6626367164583675
1.0,0.34131832958749697,1.0,0.34131832958749697
1.0,0.6327517957204976,1.0,0.6327517957204976
1.0,0.4787921799229382,1.0,0.4787921799229382
1.0,0.5764527142257958,1.0,0.5764527142257958
1.0,0.541581011545297,1.0,0.541581011545297
0.0,0.5199796112108477,0.0,0.5199796112108477
1.0,0.3948903048930124,1.0,0.3948903048930124
1.0,0.5740680248722163,1.0,0.5740680248722163
1.0,0.49220571987872264,1.0,0.49220571987872264
1.0,0.6895576677228128,1.0,0.6895576677228128
1.0,0.40142785981804674,1.0,0.40142785981804674
1.0,0.589423997555252,1.0,0.589423997555252
1.0,0.6708138291982064,1.0,0.6708138291982064
1.0,0.5994699080041277,1.0,0.5994699080041277
1.0,0.4518287259042877,1.0,0.4518287259042877
1.0,0.5184266046741213,1.0,0.5184266046741213
1.0,0.38454514674144846,1.0,0.38454514674144846
1.0,0.3890154201966094,1.0,0.3890154201966094
1.0,0.5588372349421915,1.0,0.5588372349421915
1.0,0.5351627622897224,1.0,0.5351627622897224
1.0,0.3855753421882711,1.0,0.3855753421882711
0.0,0.38448870499120946,0.0,0.38448870499120946
1.0,0.41352373809013454,1.0,0.41352373809013454
1.0,0.39774864201043947,1.0,0.39774864201043947
1.0,0.6435541584009565,1.0,0.6435541584009565
1.0,0.742416500072623,1.0,0.742416500072623
1.0,1.0,1.0,1.0
1.0,0.609953313275833,1.0,0.609953313275833
1.0,0.3505133969783246,1.0,0.3505133969783246
1.0,0.6484050224552464,1.0,0.6484050224552464
1.0,0.39770057938375825,1.0,0.39770057938375825
1.0,0.7260169537003829,1.0,0.7260169537003829
1.0,0.47415800465695424,1.0,0.47415800465695424
1.0,0.4576051896187381,1.0,0.4576051896187381
0.0,0.40120285169507836,0.0,0.40120285169507836
1.0,0.7738756741274235,1.0,0.7738756741274235
1.0,0.350160585754302,1.0,0.350160585754302
1.0,0.5690541542756331,1.0,0.5690541542756331
1.0,0.4040445635163622,1.0,0.4040445635163622
1.0,0.6856765930206941,1.0,0.6856765930206941
1.0,0.4366663526123933,1.0,0.4366663526123933
1.0,0.6423659062762082,1.0,0.6423659062762082
1.0,0.33234639105193253,1.0,0.33234639105193253
1.0,0.6842184562397358,1.0,0.6842184562397358
1.0,0.8110585664220362,1.0,0.8110585664220362
0.0,0.6342215742691355,0.0,0.6342215742691355
1.0,0.5164408544700292,1.0,0.5164408544700292
1.0,0.7499640968104552,1.0,0.7499640968104552
1.0,0.3603151822144879,1.0,0.3603151822144879
1.0,0.5414892645009459,1.0,0.5414892645009459
1.0,0.6925873281056851,1.0,0.6925873281056851
1.0,0.5086539716504024,1.0,0.5086539716504024
1.0,0.38021078202808867,1.0,0.38021078202808867
0.0,0.7941064638835926,0.0,0.7941064638835926
0.0,0.37326544898751174,0.0,0.37326544898751174
1.0,0.635605274014089,1.0,0.635605274014089
1.0,0.7524936416217556,1.0,0.7524936416217556
1.0,0.9432459530259067,1.0,0.9432459530259067
0.0,0.22952527042608034,0.0,0.22952527042608034
1.0,0.7823655847120228,1.0,0.7823655847120228
1.0,0.5164106399140085,1.0,0.5164106399140085
1.0,1.0,1.0,1.0
1.0,0.5803624868202859,1.0,0.5803624868202859
1.0,0.6058989356982734,1.0,0.6058989356982734
1.0,0.5047994658742279,1.0,0.5047994658742279
1.0,0.6377576685159148,1.0,0.6377576685159148
1.0,0.42453210735164476,1.0,0.42453210735164476
1.0,0.9297982850901869,1.0,0.9297982850901869
1.0,0.41881138508504545,1.0,0.41881138508504545
1.0,0.27755552042481474,1.0,0.27755552042481474
1.0,0.7825929069977815,1.0,0.7825929069977815
1.0,0.3949104494494467,1.0,0.3949104494494467
1.0,0.677701570930098,1.0,0.677701570930098
1.0,0.7401040373144596,1.0,0.7401040373144596
1.0,0.4271217598667384,1.0,0.4271217598667384
1.0,0.623064886021069,1.0,0.623064886021069
1.0,1.0,1.0,1.0
1.0,0.7313124857191331,1.0,0.7313124857191331
1.0,0.6432491357055079,1.0,0.6432491357055079
1.0,0.30256370524141774,1.0,0.30256370524141774
1.0,0.38177272187300115,1.0,0.38177272187300115
1.0,0.33114185330250767,1.0,0.33114185330250767
1.0,0.4436482866141606,1.0,0.4436482866141606
1.0,0.7271024016346906,1.0,0.7271024016346906
1.0,0.34129834740082465,1.0,0.34129834740082465
1.0,0.7313821323023618,1.0,0.7313821323023618
1.0,0.6717598118805908,1.0,0.6717598118805908
1.0,0.42003166608363657,1.0,0.42003166608363657
1.0,0.5949585771254442,1.0,0.5949585771254442
1.0,0.5389167285288343,1.0,0.5389167285288343
1.0,0.7351287760097482,1.0,0.7351287760097482
1.0,0.4281684573316704,1.0,0.4281684573316704
1.0,0.4523527348773702,1.0,0.4523527348773702
1.0,0.5139061901966127,1.0,0.5139061901966127
1.0,0.4158502653102111,1.0,0.4158502653102111
1.0,0.5363258641969901,1.0,0.5363258641969901
1.0,0.36857571708863046,1.0,0.36857571708863046
1.0,0.4566580986898294,1.0,0.4566580986898294
1.0,0.3949536359995559,1.0,0.3949536359995559
1.0,0.2910192317745921,1.0,0.2910192317745921
0.0,0.7261399290311801,0.0,0.7261399290311801
0.0,0.5365841826949649,0.0,0.5365841826949649
0.0,0.5489485643141518,0.0,0.5489485643141518
1.0,0.3504999331520345,1.0,0.3504999331520345
0.0,0.3119076939808928,0.0,0.3119076939808928
1.0,0.7253749375406007,1.0,0.7253749375406007
1.0,0.6541645057536816,1.0,0.6541645057536816
1.0,0.7045873362367183,1.0,0.7045873362367183
1.0,0.8900627386084132,1.0,0.8900627386084132
1.0,0.8699007440327793,1.0,0.8699007440327793
1.0,0.5163010563480772,1.0,0.5163010563480772
1.0,0.3720888045273495,1.0,0.3720888045273495
1.0,0.31720450173697723,1.0,0.31720450173697723
1.0,0.40151410200542803,1.0,0.40151410200542803
1.0,0.48332010649999946,1.0,0.48332010649999946
1.0,0.43666110350794585,1.0,0.43666110350794585
0.0,0.7242131664434379,0.0,0.7242131664434379
1.0,0.30902007427427597,1.0,0.30902007427427597
0.0,0.6352883390646222,0.0,0.6352883390646222
0.0,0.300492013877393,0.0,0.300492013877393
1.0,0.6380106893784128,1.0,0.6380106893784128
1.0,0.3411369885917974,1.0,0.3411369885917974
1.0,0.372207466594609,1.0,0.372207466594609
1.0,0.4208202866499321,1.0,0.4208202866499321
1.0,0.3498856959233577,1.0,0.3498856959233577
1.0,0.43116809383338983,1.0,0.43116809383338983
1.0,0.4043995041110176,1.0,0.4043995041110176
1.0,0.6892683984726575,1.0,0.6892683984726575
1.0,0.4138093367832928,1.0,0.4138093367832928
1.0,0.6366252872432618,1.0,0.6366252872432618
1.0,0.31774970500538124,1.0,0.31774970500538124
1.0,0.43672117585701264,1.0,0.43672117585701264
1.0,0.48609418120555403,1.0,0.48609418120555403
1.0,0.5234643488966128,1.0,0.5234643488966128
1.0,0.7636874677187715,1.0,0.7636874677187715
1.0,0.3721787005038084,1.0,0.3721787005038084
1.0,0.8222827391537938,1.0,0.8222827391537938
1.0,0.5155274987689338,1.0,0.5155274987689338
1.0,0.5306884431761123,1.0,0.5306884431761123
1.0,0.5763745818093595,1.0,0.5763745818093595
1.0,0.7707684689836296,1.0,0.7707684689836296
1.0,0.6047300999010048,1.0,0.6047300999010048
1.0,0.42179778098973986,1.0,0.42179778098973986
1.0,0.6163798805053915,1.0,0.6163798805053915
0.0,0.576321314155158,0.0,0.576321314155158
1.0,0.9035253474240914,1.0,0.9035253474240914
1.0,0.7820126676211112,1.0,0.7820126676211112
1.0,0.6055780599768594,1.0,0.6055780599768594
1.0,0.3979214802670127,1.0,0.3979214802670127
1.0,0.5715689436711999,1.0,0.5715689436711999
1.0,0.5761823563177919,1.0,0.5761823563177919
1.0,0.7355767631937287,1.0,0.7355767631937287
1.0,0.31183489980048207,1.0,0.31183489980048207
1.0,0.9392685213988744,1.0,0.9392685213988744
1.0,0.7290116762862799,1.0,0.7290116762862799
1.0,0.853782641466266,1.0,0.853782641466266
1.0,0.2986014248644927,1.0,0.2986014248644927
1.0,0.7708577315480449,1.0,0.7708577315480449
1.0,0.39274768694175355,1.0,0.39274768694175355
1.0,0.3855325223206787,1.0,0.3855325223206787
1.0,0.6236283540604877,1.0,0.6236283540604877
1.0,0.37214892903207863,1.0,0.37214892903207863
1.0,0.49161843324833615,1.0,0.49161843324833615
1.0,0.5828110253448466,1.0,0.5828110253448466
1.0,0.60994851688653,1.0,0.60994851688653
1.0,0.4973116105790574,1.0,0.4973116105790574
1.0,0.6794305067299948,1.0,0.6794305067299948
1.0,0.5826571371863689,1.0,0.5826571371863689
1.0,0.2615421645551276,1.0,0.2615421645551276
1.0,0.37329039469807024,1.0,0.37329039469807024
1.0,0.8777290920835937,1.0,0.8777290920835937
1.0,0.696331359288674,1.0,0.696331359288674
1.0,0.5763796665924139,1.0,0.5763796665924139
1.0,0.6235050841694729,1.0,0.6235050841694729
0.0,0.4216424499296595,0.0,0.4216424499296595
1.0,0.7397135140071898,1.0,0.7397135140071898
1.0,0.40145545439903074,1.0,0.40145545439903074
1.0,0.39477964452849945,1.0,0.39477964452849945
1.0,0.6673689588616376,1.0,0.6673689588616376
1.0,0.4133026122879204,1.0,0.4133026122879204
1.0,0.3061544011763229,1.0,0.3061544011763229
1.0,0.5416067336597257,1.0,0.5416067336597257
1.0,0.5160510635956668,1.0,0.5160510635956668
1.0,0.7709743995075695,1.0,0.7709743995075695
1.0,0.5971821224376594,1.0,0.5971821224376594
1.0,0.5542142454039487,1.0,0.5542142454039487
1.0,0.4266720475234648,1.0,0.4266720475234648
1.0,0.5385691801756813,1.0,0.5385691801756813
1.0,0.578685102560135,1.0,0.578685102560135
1.0,0.3027555043989707,1.0,0.3027555043989707
1.0,0.6857625499468942,1.0,0.6857625499468942
1.0,0.43342654977928485,1.0,0.43342654977928485
1.0,0.457087951051089,1.0,0.457087951051089
1.0,0.35607163842503153,1.0,0.35607163842503153
1.0,0.45244167984146977,1.0,0.45244167984146977
1.0,0.830782929467729,1.0,0.830782929467729
1.0,0.36820943989028565,1.0,0.36820943989028565
1.0,0.3589144780797304,1.0,0.3589144780797304
0.0,0.7316989153012945,0.0,0.7316989153012945
1.0,0.4722040927350908,1.0,0.4722040927350908
1.0,0.740597240089734,1.0,0.740597240089734
1.0,0.4336262897201343,1.0,0.4336262897201343
1.0,0.3587035562730402,1.0,0.3587035562730402
1.0,0.7814520290567153,1.0,0.7814520290567153
1.0,0.48521652262581894,1.0,0.48521652262581894
0.0,0.6655016650602514,0.0,0.6655016650602514
1.0,0.5979684159925365,1.0,0.5979684159925365
0.0,0.24003741787589827,0.0,0.24003741787589827
1.0,0.47016760325653045,1.0,0.47016760325653045
1.0,0.5037447354718374,1.0,0.5037447354718374
1.0,0.37325662655700176,1.0,0.37325662655700176
1.0,0.6235876518481998,1.0,0.6235876518481998
1.0,0.5786266285576969,1.0,0.5786266285576969
1.0,0.4243173118575561,1.0,0.4243173118575561
1.0,0.3715706426087003,1.0,0.3715706426087003
1.0,0.6488184965358195,1.0,0.6488184965358195
0.0,0.6109141522320962,0.0,0.6109141522320962
1.0,0.8754230642188041,1.0,0.8754230642188041
1.0,0.3734828191903282,1.0,0.3734828191903282
1.0,0.6152978986336772,1.0,0.6152978986336772
1.0,0.4113120352312517,1.0,0.4113120352312517
1.0,0.6096598533124151,1.0,0.6096598533124151
1.0,0.5406145716715394,1.0,0.5406145716715394
1.0,0.5114162218311693,1.0,0.5114162218311693
1.0,0.29111074794745195,1.0,0.29111074794745195
0.0,0.5756811169911167,0.0,0.5756811169911167
1.0,0.4724705799665865,1.0,0.4724705799665865
1.0,0.692401569730174,1.0,0.692401569730174
0.0,0.4898624282642756,0.0,0.4898624282642756
1.0,0.34276476866361416,1.0,0.34276476866361416
1.0,0.5134677208402496,1.0,0.5134677208402496
1.0,0.3500731649914693,1.0,0.3500731649914693
1.0,0.518996283695186,1.0,0.518996283695186
1.0,0.7202926900707152,1.0,0.7202926900707152
1.0,0.30619211700051097,1.0,0.30619211700051097
1.0,0.4706212265151752,1.0,0.4706212265151752
1.0,0.44024348991702167,1.0,0.44024348991702167
0.0,0.421734654904745,0.0,0.421734654904745
1.0,0.36893123570272024,1.0,0.36893123570272024
0.0,0.5889105318418517,0.0,0.5889105318418517
1.0,0.34288800358548466,1.0,0.34288800358548466
1.0,0.5702457094029771,1.0,0.5702457094029771
1.0,0.3716824381203837,1.0,0.3716824381203837
1.0,0.4547938105436821,1.0,0.4547938105436821
1.0,0.4008920555053243,1.0,0.4008920555053243
0.0,0.4400907354680696,0.0,0.4400907354680696
1.0,0.684620009894385,1.0,0.684620009894385
1.0,0.4722623241924584,1.0,0.4722623241924584
1.0,0.7082938900147877,1.0,0.7082938900147877
1.0,0.37174392810880197,1.0,0.37174392810880197
1.0,0.6981193113120128,1.0,0.6981193113120128
0.0,0.7844479209542383,0.0,0.7844479209542383
0.0,0.41134001985464475,0.0,0.41134001985464475
1.0,0.5717994299224924,1.0,0.5717994299224924
1.0,1.0,1.0,1.0
0.0,0.6172489276746091,0.0,0.6172489276746091
1.0,0.4897405988956074,1.0,0.4897405988956074
1.0,0.6591134262706413,1.0,0.6591134262706413
1.0,0.560286736339396,1.0,0.560286736339396
1.0,0.5881234696115512,1.0,0.5881234696115512
1.0,0.6924619276658541,1.0,0.6924619276658541
1.0,0.7084155151985911,1.0,0.7084155151985911
1.0,0.8007612953684927,1.0,0.8007612953684927
1.0,0.3017128119281689,1.0,0.3017128119281689
1.0,0.6554825638667705,1.0,0.6554825638667705
1.0,0.6318967963744786,1.0,0.6318967963744786
1.0,0.5387512847492815,1.0,0.5387512847492815
1.0,0.35906041009391043,1.0,0.35906041009391043
1.0,0.3731003836494407,1.0,0.3731003836494407
1.0,0.4565734398342993,1.0,0.4565734398342993
1.0,0.4131495342313614,1.0,0.4131495342313614
1.0,0.7404746218061358,1.0,0.7404746218061358
1.0,0.426316418775149,1.0,0.426316418775149
0.0,0.35059805097667013,0.0,0.35059805097667013
1.0,0.4368373533685792,1.0,0.4368373533685792
1.0,0.39484571361804943,1.0,0.39484571361804943
1.0,0.30617685850506204,1.0,0.30617685850506204
1.0,0.3568490129406173,1.0,0.3568490129406173
1.0,0.4721954976255785,1.0,0.4721954976255785
1.0,0.7301514127696223,1.0,0.7301514127696223
1.0,0.5775076459300046,1.0,0.5775076459300046
0.0,0.7013168424847454,0.0,0.7013168424847454
1.0,0.7012214087392221,1.0,0.7012214087392221
1.0,0.6176419303097529,1.0,0.6176419303097529
0.0,0.6048232560911513,0.0,0.6048232560911513
1.0,0.4137970598516183,1.0,0.4137970598516183
1.0,0.6124786444682175,1.0,0.6124786444682175
1.0,0.6473287882618359,1.0,0.6473287882618359
1.0,0.36874156477302045,1.0,0.36874156477302045
1.0,0.851330513754037,1.0,0.851330513754037
1.0,0.43701511965064566,1.0,0.43701511965064566
1.0,0.6966849445897778,1.0,0.6966849445897778
1.0,0.875402016441601,1.0,0.875402016441601
1.0,0.9278083842229182,1.0,0.9278083842229182
1.0,0.8942224048610459,1.0,0.8942224048610459
1.0,0.6057987296945307,1.0,0.6057987296945307
1.0,0.7942866690451973,1.0,0.7942866690451973
1.0,0.6418000518819262,1.0,0.6418000518819262
1.0,0.371547237687487,1.0,0.371547237687487
1.0,0.5536802489688055,1.0,0.5536802489688055
1.0,0.6105398391778067,1.0,0.6105398391778067
0.0,0.6100594382320914,0.0,0.6100594382320914
1.0,0.38951074529535085,1.0,0.38951074529535085
1.0,0.6124315521789914,1.0,0.6124315521789914
0.0,0.42674635323491683,0.0,0.42674635323491683
1.0,0.6418025958072628,1.0,0.6418025958072628
1.0,0.8600646579812521,1.0,0.8600646579812521
1.0,0.5901470699960683,1.0,0.5901470699960683
1.0,0.7403539601256965,1.0,0.7403539601256965
1.0,0.5544713258018654,1.0,0.5544713258018654
1.0,0.6230865439647844,1.0,0.6230865439647844
1.0,0.33138598862658075,1.0,0.33138598862658075
1.0,0.45680712666348344,1.0,0.45680712666348344
0.0,0.5490504639988274,0.0,0.5490504639988274
1.0,0.5624273434234951,1.0,0.5624273434234951
1.0,0.4859848992752937,1.0,0.4859848992752937
1.0,0.5944599058241269,1.0,0.5944599058241269
0.0,0.3216099451782847,0.0,0.3216099451782847
1.0,0.34914491377227597,1.0,0.34914491377227597
1.0,0.5149358431470938,1.0,0.5149358431470938
1.0,0.7172296458757668,1.0,0.7172296458757668
1.0,0.3730075025679646,1.0,0.3730075025679646
1.0,0.6229360068448453,1.0,0.6229360068448453
1.0,0.772064731824813,1.0,0.772064731824813
1.0,1.0,1.0,1.0
1.0,0.5121662930986504,1.0,0.5121662930986504
1.0,0.6931494905563496,1.0,0.6931494905563496
1.0,0.3978240842079682,1.0,0.3978240842079682
1.0,0.31220157865628684,1.0,0.31220157865628684
0.0,0.7258290681331663,0.0,0.7258290681331663
1.0,0.6846225788261542,1.0,0.6846225788261542
1.0,0.6487988843290347,1.0,0.6487988843290347
1.0,0.6707453376793705,1.0,0.6707453376793705
1.0,0.6286824145448731,1.0,0.6286824145448731
1.0,0.33160130168244695,1.0,0.33160130168244695
1.0,0.5214933170978853,1.0,0.5214933170978853
0.0,0.3947324088880272,0.0,0.3947324088880272
1.0,0.4101941926043148,1.0,0.4101941926043148
0.0,0.7317616668745841,0.0,0.7317616668745841
1.0,0.6139324776705716,1.0,0.6139324776705716
1.0,0.7343691784565711,1.0,0.7343691784565711
1.0,0.5474023642606067,1.0,0.5474023642606067
1.0,0.728628329580563,1.0,0.728628329580563
1.0,0.8432685564338902,1.0,0.8432685564338902
1.0,0.7316833629558508,1.0,0.7316833629558508
1.0,0.4921493262604839,1.0,0.4921493262604839
1.0,0.42648483755504185,1.0,0.42648483755504185
1.0,0.7415505622587548,1.0,0.7415505622587548
1.0,0.4243721383102519,1.0,0.4243721383102519
1.0,0.38575124221117785,1.0,0.38575124221117785
1.0,0.7174452744479196,1.0,0.7174452744479196
1.0,0.3719026913111241,1.0,0.3719026913111241
1.0,0.5437531428235121,1.0,0.5437531428235121
1.0,0.8239405085272615,1.0,0.8239405085272615
1.0,0.6845970804037774,1.0,0.6845970804037774
1.0,0.8120303933826903,1.0,0.8120303933826903
1.0,0.7315998499965578,1.0,0.7315998499965578
1.0,0.5425681698720604,1.0,0.5425681698720604
1.0,0.5404923703229874,1.0,0.5404923703229874
1.0,0.35121175298340024,1.0,0.35121175298340024
0.0,0.3388966172638451,0.0,0.3388966172638451
1.0,0.2564136804248676,1.0,0.2564136804248676
1.0,0.49254841495519774,1.0,0.49254841495519774
0.0,0.5201131661139624,0.0,0.5201131661139624
1.0,0.5149350879707302,1.0,0.5149350879707302
1.0,0.4338236335517821,1.0,0.4338236335517821
1.0,0.7252995295921456,1.0,0.7252995295921456
0.0,0.472626131109982,0.0,0.472626131109982
1.0,0.643263694585744,1.0,0.643263694585744
0.0,0.6882870645311362,0.0,0.6882870645311362
1.0,0.5165777560307452,1.0,0.5165777560307452
0.0,0.7375780681862423,0.0,0.7375780681862423
1.0,0.38565952741099396,1.0,0.38565952741099396
0.0,0.5503230135553496,0.0,0.5503230135553496
1.0,0.3434453575875497,1.0,0.3434453575875497
1.0,0.5493820143925914,1.0,0.5493820143925914
1.0,0.4260046608704977,1.0,0.4260046608704977
1.0,0.5546238701639556,1.0,0.5546238701639556
0.0,0.6228555338335002,0.0,0.6228555338335002
1.0,0.7904585249907514,1.0,0.7904585249907514
1.0,0.6481834417885306,1.0,0.6481834417885306
1.0,0.48590002661986087,1.0,0.48590002661986087
1.0,0.3066353967212677,1.0,0.3066353967212677
1.0,0.7237776224708026,1.0,0.7237776224708026
1.0,0.389234538215916,1.0,0.389234538215916
1.0,0.6237049352438053,1.0,0.6237049352438053
1.0,0.6360591860427149,1.0,0.6360591860427149
1.0,0.48532926105501417,1.0,0.48532926105501417
1.0,0.6374464704660323,1.0,0.6374464704660323
1.0,0.8577602781963753,1.0,0.8577602781963753
1.0,0.6727959278417387,1.0,0.6727959278417387
1.0,0.6169341811970046,1.0,0.6169341811970046
1.0,0.4834916047765718,1.0,0.4834916047765718
1.0,0.7023100472525021,1.0,0.7023100472525021
1.0,0.4576264873769593,1.0,0.4576264873769593
1.0,0.5994541684638164,1.0,0.5994541684638164
1.0,0.34990409161633196,1.0,0.34990409161633196
1.0,0.6181112519907404,1.0,0.6181112519907404
1.0,0.3504099732653824,1.0,0.3504099732653824
0.0,0.9749296133986771,0.0,0.9749296133986771
1.0,0.7555664832994744,1.0,0.7555664832994744
1.0,0.7855267572839514,1.0,0.7855267572839514
0.0,0.5743860755139951,0.0,0.5743860755139951
1.0,0.6925521527637157,1.0,0.6925521527637157
0.0,0.21213765851274718,0.0,0.21213765851274718
1.0,0.38935867818251013,1.0,0.38935867818251013
1.0,0.30201456363551293,1.0,0.30201456363551293
1.0,0.5365383425073955,1.0,0.5365383425073955
1.0,0.4575339229694996,1.0,0.4575339229694996
0.0,0.37159454015449217,0.0,0.37159454015449217
1.0,0.39543327093352987,1.0,0.39543327093352987
1.0,0.343505840730971,1.0,0.343505840730971
1.0,0.8280653798568622,1.0,0.8280653798568622
0.0,0.5046501497455221,0.0,0.5046501497455221
1.0,0.7022117616707677,1.0,0.7022117616707677
1.0,0.3731634692891872,1.0,0.3731634692891872
1.0,0.38602942942968155,1.0,0.38602942942968155
1.0,0.3894119561742251,1.0,0.3894119561742251
1.0,0.6931611562841498,1.0,0.6931611562841498
1.0,0.6529244469187123,1.0,0.6529244469187123
1.0,0.8203006699719338,1.0,0.8203006699719338
1.0,0.4196355132385655,1.0,0.4196355132385655
1.0,0.5834329799832914,1.0,0.5834329799832914
1.0,0.6808926339318601,1.0,0.6808926339318601
1.0,0.4176716414031447,1.0,0.4176716414031447
1.0,0.3714718388471709,1.0,0.3714718388471709
1.0,0.7637497438742494,1.0,0.7637497438742494
1.0,0.7490718328928652,1.0,0.7490718328928652
1.0,0.5781276209901609,1.0,0.5781276209901609
0.0,0.35952441399945156,0.0,0.35952441399945156
1.0,0.48733085293813305,1.0,0.48733085293813305
1.0,0.34773870217777747,1.0,0.34773870217777747
1.0,0.4920916236737868,1.0,0.4920916236737868
0.0,0.3067036453383153,0.0,0.3067036453383153
1.0,0.7237904007270672,1.0,0.7237904007270672
1.0,0.6427534936769648,1.0,0.6427534936769648
1.0,1.0,1.0,1.0
1.0,0.41423290253532474,1.0,0.41423290253532474
1.0,0.729563886942123,1.0,0.729563886942123
1.0,0.5927770642358019,1.0,0.5927770642358019
1.0,0.6236525406302134,1.0,0.6236525406302134
1.0,0.624464507070911,1.0,0.624464507070911
1.0,0.6181923360344681,1.0,0.6181923360344681
1.0,0.5392142881344784,1.0,0.5392142881344784
1.0,0.6141947640342331,1.0,0.6141947640342331
1.0,0.6855523969883439,1.0,0.6855523969883439
1.0,0.6757927343809691,1.0,0.6757927343809691
1.0,0.3084396805486682,1.0,0.3084396805486682
1.0,0.5760142519200411,1.0,0.5760142519200411
1.0,0.20302371015308085,1.0,0.20302371015308085
1.0,0.5412944257284595,1.0,0.5412944257284595
1.0,0.5821829560765557,1.0,0.5821829560765557
0.0,0.5759670523816478,0.0,0.5759670523816478
0.0,0.5157322123953967,0.0,0.5157322123953967
1.0,0.35872452234977936,1.0,0.35872452234977936
1.0,0.5503458604541589,1.0,0.5503458604541589
1.0,0.8267418378894733,1.0,0.8267418378894733
1.0,1.0,1.0,1.0
1.0,0.5549835263387333,1.0,0.5549835263387333
0.0,0.4129650391436574,0.0,0.4129650391436574
1.0,0.49979211019995406,1.0,0.49979211019995406
1.0,0.5786711659759951,1.0,0.5786711659759951
1.0,0.6813456970708885,1.0,0.6813456970708885
1.0,0.5193736670045304,1.0,0.5193736670045304
0.0,0.5278098528812929,0.0,0.5278098528812929
1.0,0.3959437885136923,1.0,0.3959437885136923
1.0,0.4979328915513755,1.0,0.4979328915513755
1.0,0.4573290577740091,1.0,0.4573290577740091
1.0,0.5026667380329907,1.0,0.5026667380329907
1.0,0.3504871017446309,1.0,0.3504871017446309
0.0,0.8453567188690057,0.0,0.8453567188690057
1.0,0.3729732489536637,1.0,0.3729732489536637
1.0,0.2987530708617254,1.0,0.2987530708617254
1.0,0.48336230645429834,1.0,0.48336230645429834
0.0,0.6418045395812528,0.0,0.6418045395812528
1.0,0.514594625745334,1.0,0.514594625745334
1.0,0.6935943496488841,1.0,0.6935943496488841
0.0,0.7180355063341997,0.0,0.7180355063341997
1.0,0.6650423089290054,1.0,0.6650423089290054
1.0,0.6427411961599916,1.0,0.6427411961599916
1.0,0.4855991023907076,1.0,0.4855991023907076
